,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27
simulation n°10,3.5380000000000003,3.7528395374850443,3.8400702637808304,4.566916340965181,4.752296965103633,4.097623680282405,4.507965758825253,5.014556464415252,5.123340833297593,4.558262561213887,4.4390482675770295,3.118761686615395,3.509347191108741,3.769249713272739,3.0366711382677574,3.4835226101527543,3.9182552249160345,3.1769483079172085,3.924456680215821,3.6510332256254223,3.8197825739857327,3.3137451326409137,2.995093228652646,2.08696260004558,2.009241458383621,2.1635652614914407,2.2624407519909435,2.1670343795680584,1.9851297122814926,1.3796927902844625,1.8115379925235726,1.9847301219316518,1.3737285777308195,1.065231655054187,1.4206560382383104,2.0623818787607755,2.1231678036932142,1.923900667148054,2.377516552682432,2.6253011278564475,2.508896189525546,2.35334601802643,1.7438318338312764,2.2122199817707355,2.60731810659002,2.6098049558249654,2.0266020175031594,1.3411455610296132,1.8985138682695566,2.367023384747005,2.318946699041201,2.7799209100385176,2.349691707467691,3.110652067020293,3.3617360149884927,2.664007051030077,2.295479548754978,2.403590370346888,2.1687082855885387,1.7178205442764731,1.9389548296144894,2.688917550187597,2.9849272607087296,2.0709338158292914,2.5876648122373123,1.5593269989879512,1.471832676672761,1.8790039001091738,2.7672114240857484,2.458461404853968,2.049056662840576,2.0706316546162675,2.6613960343511005,3.719641737107935,3.3703027169343938,3.278148329151827,3.1733978663054834,3.3440061514282924,3.9014625105498073,4.975286361259192,5.451551138808401,5.739961808634799,5.614561737810364,6.107156280022126,5.955466338976534,6.293234925160674,5.824886324961439,6.858379873010892,7.097611495509427,7.083630531701737,7.437998832237435,6.805340485270247
simulation n°11,3.5380000000000003,4.521419065226354,5.347505547832117,5.099776163196962,5.097052925422875,4.4115101847595115,4.636375982187217,4.4524176528877275,5.041887488475455,5.669809212194829,5.102131614594764,6.3838865316763815,5.754340873838288,5.902280935996288,6.024990050877897,6.075459892605847,6.7418148510496625,6.986339362292113,6.725554979014827,6.1950664755594325,6.179189189213358,6.4697784085981045,6.26007346176944,5.653984697051917,5.669845601899911,5.806509890850055,5.589140369898041,5.629728981556421,4.992668387576704,5.129651751509588,4.225732243736208,5.014938441935369,4.39297725678002,3.3355693721919857,3.908397921875527,3.6880819235761204,2.856574665960525,2.120514099176122,1.6765683772537452,1.1577795147420011,0.7278730237252642,0.46761698094379023,0.12746114257526597,0.3863874539525033,0.9367797430495608,1.6524712679238913,2.4386720221936,2.5193687624454135,1.4255965424537975,1.0313735881324178,1.764049560161089,1.360309092209261,1.0492212628286945,1.1093098913312178,1.0333281784113741,1.44956938824185,1.6229239984366437,1.404199300070337,1.4951322567408596,1.8573875801011277,2.2492028237296755,1.6426916992423184,1.9081993022900217,2.0266963575187993,3.2739538958153878,3.136089504862343,2.8823208334376504,3.273101796401862,2.7664916830798867,3.139578733577703,3.2303765430443523,4.3004993289428235,3.588060306632061,3.5890655388539905,4.314686752096443,3.849361756385907,3.150795372463761,3.0004611386297335,3.0964645088929923,2.944069480866469,3.64729254609831,4.346314415594983,4.2751279360165295,5.121190809089172,4.805157025958872,5.2469958547063635,6.164749991179327,6.504951642924796,7.284881161307504,7.411047273270846,7.391595152201488,6.809405604570911
simulation n°12,3.5380000000000003,3.2961987344285757,3.537279239543997,3.474664905234215,3.627422376608852,4.308296577365695,3.859565491304923,3.500707980768698,3.4974371417386894,3.1592435624491615,3.531928651093849,3.027286600930799,2.722060697711134,2.728367235288077,2.27562923840099,3.114486849728094,2.605136261005761,2.4475320117251593,2.8612493890152746,2.6413649534084813,2.417521915019871,2.732034303863581,2.430711530622001,2.646009179623608,3.0899643207700365,2.6541624218299327,2.8447165449378273,3.2306769123380485,3.39929336468992,3.025560436410814,2.920559253336121,2.671357644192554,2.7471120096136397,3.001690496867058,3.002186236278899,2.7307857454993414,2.796443971190918,2.636510446375047,2.1091657611520276,2.0703421824979693,2.260986018841934,1.6926400020415706,1.4765772755989746,2.1947949516546625,2.2206204667455647,1.855119989817024,2.1995934348605037,2.2808131803445213,2.5984617234892275,2.6533276563076797,3.811348192448289,3.5307949075214315,3.4472066729579725,3.8035893663635885,3.6042651187548387,3.2795911742156276,3.6428463607509918,3.3147012377122884,3.090084515665266,3.182946880714897,3.270587250457887,3.3026745574270335,3.601865891755607,3.586614868800307,3.6460281462664783,3.759036412904151,3.7436611412902328,3.6401388503115117,3.255801427706658,3.8531225300772047,4.230141116918224,4.862998838000656,5.105934050033625,4.862790886236231,4.759244294587213,4.778912928527209,5.089169098760091,4.810231971477621,5.322492413206141,4.926932125423135,4.539093487284546,4.10967796171195,3.6684775401280283,3.8904170233482307,3.6211324066283237,3.3656718343655214,3.6146665006065284,3.570019946659561,3.5437833013756497,3.780382748659217,3.9054830336454263,3.770254032682839
simulation n°13,3.5380000000000003,3.808889112058506,3.467656047015667,3.4193740150994896,3.725323525178235,4.838548433794525,5.54647904725944,5.5668265463677695,6.062975848832852,5.921703642764702,5.767058743832344,6.1726308130570215,5.828223377237681,6.50525890129435,6.045103274597117,5.615642665061688,6.1438928832520086,6.268751009351007,6.266252510146103,5.252032054753418,5.341665446843284,5.1808224451876,5.538448286462752,5.520346703298585,5.3988450114052045,5.73824036039856,5.6321510062590185,5.041043586496025,5.540801225479085,5.794419499266641,5.854199620278055,4.809003242795072,5.137586145095207,6.5080833525595105,6.7973449990451895,6.621596699544999,5.995035945916381,5.893482003076153,6.020313680632014,6.534210758229942,7.0190606868454015,7.204280658051967,6.924444140459868,6.663394835690355,7.1382662728466775,7.513964915169625,7.67167758795227,7.366609816566355,6.569250593233591,5.983608283836022,5.684413708019804,5.921938681172405,5.584864477139333,5.607033422252335,5.123777478346312,5.8542782746298645,5.772652798356914,5.925399101662482,6.407280728849255,6.021538892159014,6.11087464544711,5.94045000175953,5.1574407534709055,5.403930415483117,5.348972808904553,5.935710796679039,5.71562111003762,5.423597387556633,5.985209321179516,5.390731319729225,5.744311079147711,5.36430437996948,4.799016418008366,5.12431026421933,5.969263565933141,5.645773543224134,5.724038068796568,5.1471490988829895,5.183689399055983,5.992626791767043,6.336203592745363,5.3755153396671655,6.022064741345391,5.8976918260854045,6.065685713440071,5.328559858678839,5.77830521462982,5.338884495271625,5.660942888344558,5.675048734555379,5.213100253999669,4.605678042901528
simulation n°14,3.5380000000000003,3.8719305206059227,3.68234245861021,3.40192055483939,3.9965898638442257,4.145322980775505,4.554641300617809,3.9564063001049257,4.312229430381916,5.0087029811686845,5.209419759295266,5.380102119526058,5.447682187291226,6.118809036996138,5.926846367449484,5.641593110275872,5.4414552489055,5.194431989976833,5.304513235401869,5.0365643108987275,5.1373145245707015,5.696058050733926,5.515361033648064,5.943754888376221,5.826596255780235,5.885708564269581,6.0951413105116545,6.332574179832942,6.396300474097613,6.2349201804515175,5.882752987126714,5.218274528962587,4.841269388337954,4.663866290067264,4.220300761551603,4.026703647730464,3.2017440435073685,2.4964975566668732,1.9832240694157695,2.1544298984673773,2.1057727827490433,2.0069026397815692,1.432130424785926,0.9797469269471633,1.4282043023473334,1.2529870851163856,0.6509168753689715,0.9960757646725943,1.1281335245867066,1.057195262294196,2.023217127974383,2.5951372677233113,2.0456844413615647,1.6671697719359382,1.4722115047266842,2.0420029564343567,2.7558384286042608,2.7317593324654603,1.9869908863479546,1.6574546105080787,1.6830176625782585,1.4769667766310386,1.942742829384653,1.2809887463517475,0.8990775660134334,0.7878300340099624,1.8836369665829045,2.552331634305217,3.1947457828720633,3.6594004419165294,3.1762280026656047,3.02412685170149,3.0570229047787265,2.748301326095266,2.3505136625682015,2.3361778291035544,2.467124727034285,2.4945870851127494,2.4945652561915264,2.061751325278087,1.874349110052286,2.1917499192677776,2.828796624921877,3.579130481131309,3.4577453922169057,4.449375828397084,3.746634009413679,3.905124878625095,3.9044357335541204,3.7437994401875474,4.111503950620945,4.357262236952891
simulation n°15,3.5380000000000003,3.898723097800741,3.978862995408517,4.2656485189900755,5.663755828975139,4.1519659478304725,4.5692130513364475,4.626898122613981,4.686754015966177,5.478374210783763,4.440238250620591,4.158208418659511,4.320765975323597,4.6238572107254985,4.605678886180978,5.057747302484099,4.718959190123965,4.836890909382576,4.256695627813906,4.49019571096084,3.866620937517611,4.111370062298303,3.4810522916790583,3.147859339215583,2.52474612474395,2.818900039517212,2.7494690925632033,2.7615636178873886,2.627229321244854,2.3637425418711864,2.1539875794061714,2.050800181561857,1.743247139728225,2.243315835333166,2.4597761881662876,2.651375207729673,2.8807565583535606,3.2411616069164157,2.715401360673485,2.083177499993882,2.5629925318563016,1.001416875196385,0.7852761081556485,0.6091696751605167,0.9294530623570396,1.3596872880170967,1.591562917097339,1.2543354731987482,1.3373379468336666,1.350473980893335,0.87527541058667,1.36977797763842,1.578478062014652,1.850145475035468,2.0469036583020443,2.4151538283051535,2.733548133346713,3.0434565225225807,2.1933248286905696,2.871347052079433,2.920810004596132,2.681301791655017,2.9250270273220376,3.3155717995521,3.5257472045568097,3.5693117143916115,4.051068789691217,3.9612272581122525,3.65803036915341,4.174418893604288,4.01061515263237,4.118076559413327,4.663646127300709,5.093897717751949,5.077112317156202,5.31096037393476,5.46883954764632,5.718788296210653,5.648132018863441,5.929095441272068,6.061685395856145,6.579269341254628,6.6595869518374915,6.734758600858572,6.921864575866353,7.7558954681668,7.887944761484333,7.19572400558557,7.429209966660237,7.406189554249911,7.3609476342814375,7.53287319337184
simulation n°16,3.5380000000000003,3.5820417215382188,3.908524801047242,3.7357078298117274,3.9716788588189567,3.581622262355238,3.9078657136202244,3.6085217151362277,3.9641504809600185,3.391240079766043,3.586116823362954,4.034888851727957,4.212686790939184,3.9936663958547927,4.010418515864709,3.792166554662101,3.2075505712830354,2.8400477021197106,3.290226557655787,3.3616478544866846,4.334053571117355,4.798374267712219,4.869624200785558,4.446873032688377,4.009526303420303,4.322314116519739,4.545861110819701,4.543978589011411,3.931382597401484,3.77570697200955,3.619353234780974,3.358128798507525,2.7674860747805337,2.7528390607862776,3.4509387075791365,4.218468002823393,3.685482972150442,3.124693220337274,3.076543519277996,3.279871115469402,3.3836585001404957,3.5287327733589513,3.431821610356383,2.643991847119635,2.946527442745582,2.542253960506987,3.5068605538620172,3.517659883835763,4.432738882105813,5.095509944778151,5.31099987121061,4.831032753836941,4.934842856421452,4.253785935037872,4.376712765031079,5.170239238935356,4.2203677591385,3.757101415576118,4.618910093998545,4.199875193846321,3.988340739649563,4.387356581700675,4.676169035100791,4.5860419172020945,4.1032306636972224,3.778544225844361,3.792587946827463,3.3910775211892865,3.147175882954999,1.9700140413014617,2.3509457458214222,2.805371145869126,3.1183311912389433,3.2600493748633976,3.842224143021665,3.5725105334394027,3.750629986807083,3.784398602765723,3.736945586664025,3.7500293767504913,3.3759528362917304,3.2764849638500686,3.940901840663889,3.7822079209853006,2.780317056163786,2.5115372961654905,1.9499946604592076,1.9137730543336218,1.8938856933448687,1.8609888885833807,2.3478373794905147,2.108361030196055
simulation n°17,3.5380000000000003,3.704701489060427,4.3149704914198,3.7755442922825955,3.178236925141556,3.232772705495223,3.0892530435115124,2.9899920051507034,3.168843530607848,2.6083376813224644,2.777262149594676,3.2817635802467215,3.4889041478708687,3.9763464076040838,3.6676621673937846,3.119865288078735,2.7761859097236434,2.9923022929384686,2.608202713308963,2.6090626467788507,2.9260258971164417,2.9655859691706787,1.9716876627343942,1.3788831131726182,0.8667583250733288,0.8808564805380065,0.0962976643960779,-0.16404939113279526,-0.1069172336534524,-0.1501565479300579,-0.07532586994704761,0.3343689584924636,0.39396787419131,0.7173487658748274,1.5498123585430845,0.9966663036600107,0.34341220521439364,0.5619516230185576,1.9738759545728581,1.884556083653289,2.010354288551171,2.404357723932329,1.6579599157503817,1.823290231590962,2.2489499117695293,2.8320256555251833,3.49008624545944,3.3570652944808534,3.4834595000932524,3.5519047472673364,3.467988764110216,3.7964687700852844,4.084217031325997,3.970038461256204,4.03945417644094,4.793742401081728,4.077610721041272,3.9651390809585667,3.0481320643812153,2.203749618128697,2.127418311532049,2.2669471376553543,1.831713750815931,2.147141922217448,2.169327101377433,2.4538129962137223,2.5386732854251868,2.868665816791349,3.5706472614558753,2.946965109052707,2.389071466662534,2.4750888604322787,2.0818628899566676,2.5413749511141446,2.7671806683974096,3.3376667352873115,3.6124798198682626,4.327882338792911,4.239615567618921,4.644070717986605,5.454456954815316,6.204799657442994,5.988196589344406,5.15714045207791,4.452066373889139,4.718172717489327,5.055493953723572,5.316588684421622,5.174144828038178,4.700468117607874,4.847122534834491,5.561715269548085
simulation n°18,3.5380000000000003,2.7729078415649853,2.336210098254836,2.85284378257818,2.9446761479172405,3.3553891858689036,3.2785251690090638,2.828515552325824,2.89220164654008,3.0489224439222187,3.1383555132857617,3.7523255628156202,3.2276786668134974,2.937896089443408,3.1337005100060753,2.979853872951912,2.7576892150027392,2.10623563621433,2.5189107034733667,2.5521330025073508,2.6239413088144254,2.787730266087538,2.5213975516215013,2.5002860297025205,1.6477650835881044,1.500486293997204,1.562155817788366,1.4874848248582855,2.135392254782684,2.1061495090745574,2.1583589205265623,2.656799613030873,3.414361316082713,3.8727101820196905,3.392519053281419,3.7889994601808312,3.6874528307375845,3.9717843942387336,4.239922607933109,3.845872064927638,3.497442791346808,2.589668464259744,2.7597650004921688,2.7131716883661157,2.124883420682414,2.0235002340925945,2.2109797479750357,1.8956978968322629,2.4611298064398275,2.7998845818626195,3.6567924695568266,3.949090141012733,3.99262032518493,3.9624994342984725,4.144812757979442,3.9517930401348362,3.321063456392833,3.423409366588151,3.2997762535811774,3.0902530762278313,3.067834527247488,3.0845096317398206,2.969719923491663,3.156948418535425,2.7302239689158116,2.434032103697453,2.249784134206646,2.361414156884855,2.431173097691166,2.3826377782041868,1.042460110017168,1.21920009188884,1.3475567519340812,1.3028815940193714,0.6220469027402921,0.964034679629183,1.1555202047590614,1.36234784424397,1.8584561569450955,2.174127846395605,2.548985854510415,2.6817628795288364,2.176270299117682,1.9695665016352508,0.7374412800174479,0.5845849777597483,1.0197017070698506,0.7890531008540801,0.43077710263267677,0.6513155433996072,1.3071098981742273,1.3572716876961772
simulation n°19,3.5380000000000003,3.7281380742789554,2.83385488911485,3.072641290810622,2.9578563971132423,2.9207489707084657,3.8255091134746677,4.930182760527766,4.961495306043229,4.656357593371184,4.18703131380808,3.424380295964279,3.2143252729456466,3.2598635141648145,3.297766545563525,3.6106824351472264,3.4896931848606996,2.909250826489102,2.7170499559861487,2.270190609916612,2.5882252641969345,2.235096431370111,2.1136337869248996,2.4790376266530494,3.4209783847884525,2.6023212088677976,2.744920946029451,2.5365442056294665,1.8143882705297398,1.7305216102412657,1.4301529593778053,0.7241173622264144,-0.08479632904921541,-0.4625333900401756,-0.8556854165385726,-0.24672886367666091,-0.7593279809006845,-0.4418727306969924,-0.2808445643878693,-0.20247629210356166,-0.08863283342597744,0.28506635640803485,-0.3491431341276772,-0.6782477170958093,-1.0301605448720936,-0.8414441161522832,-0.8200175228198963,-0.9302314813542273,-0.8440717942192644,-0.9912884325226646,-1.0276403351158598,-1.1466536117215231,-0.6690936209603701,-0.2796694388787698,-0.48838579301626417,-1.3998459957164489,-0.4533349886729946,-0.6532074066337029,-0.7187610823765654,-0.4047750088436507,-0.32553588044562576,-0.18290924523150068,-0.08545360541157025,-0.023007014017912233,0.33758081111284494,0.04119680691745131,0.5589480230846116,-0.07694683111587908,0.45055840947789383,1.7679874269582834,2.5871089999531343,2.7458961102499178,2.3278536228804216,1.9206186158605962,2.763351166762368,2.5582860336633573,2.3498895321038744,2.2150865335561605,2.1044161830029458,2.2318225069287556,2.1905160432852155,2.5732118756882194,3.897032638585789,3.4071921975257764,3.6330568898521265,3.770400389894399,4.268344967813964,4.50896761025467,4.171352024236706,4.148542257408285,4.65113138327875,4.261468302158152
simulation n°20,3.5380000000000003,3.951041115325132,3.5125976523889006,3.5738156542461526,4.162845802089765,3.4772141422409026,3.5691527739115685,3.2914207150445183,3.8212120392852555,3.7294160412433586,3.364869880790253,3.786914978493943,3.2641595485232173,3.6904211196899364,3.7262564728667975,3.746352861644093,3.2597788499259392,3.0683689121700635,2.983420241142481,2.431667226949515,3.1789470590215942,3.2783361886547064,3.9143134224374077,4.0482519471546805,3.8035924670841945,3.8923853447521166,3.3280609558715573,2.8582639566869945,2.9800452685601164,2.9852275365080487,2.5479912240689453,2.682279743263828,3.1640941272919454,3.740062993674463,3.538708431165384,3.5151506021689447,3.030093660326674,3.643923893549099,3.85129812059294,2.8404346686110373,3.011504738314848,2.613344560412013,2.7810602728222262,3.748481208384062,4.386566849191122,5.076512320046939,5.225014965753387,5.29921184915872,5.139201533444073,5.756605155409237,5.951446448067445,5.690505627816455,5.256085851342307,5.5006151358988875,5.678381912186101,6.15790890190692,5.6504851787173465,6.010844320977829,5.611998976662234,5.6662110784987165,6.478000506243938,6.135574950077406,6.49317321564108,6.783131692954577,6.829490518994697,6.648805383486235,6.868375142687691,6.429007027575534,6.204562307775716,5.784414886983014,5.707514363901535,6.5552992592188,6.430324697042951,6.950804247517633,7.453350995598439,7.096189882669153,6.524256419107118,6.331296702450426,6.551103326399708,6.507513060888267,6.1142739149840155,6.626397884088881,6.040985754161885,5.855338595948538,6.256071682097309,5.830894679132647,5.554648872196204,5.674224349273523,5.714964228364321,6.010459831831972,5.6883236416552805,5.415569493783499
simulation n°21,3.5380000000000003,3.8195189681598376,3.666538081986003,3.1836684732487917,3.4061649990735536,3.9851599364304313,4.489669450951924,4.295687789510489,4.902043402548629,4.713063226780116,4.602360198728137,4.540071740408371,3.849807272950834,3.4702602260426603,3.2803947479301403,3.759323506705198,4.027431704233367,4.224506550281685,4.388626184149296,4.51127634010635,4.270255600278936,4.025305009157849,5.049125297667581,5.036831639672785,5.887231565414244,6.286155650598313,7.069337172572423,6.781183597606745,7.431988529732853,7.987727210544913,7.252115869029267,7.649717899578672,7.131051680860133,7.377139493354636,7.395333187594533,7.222822637654505,7.486026481475568,7.0550942107455175,7.50628591946766,7.18165285775003,7.723233899882985,6.872692123692941,6.955906628288504,6.293779354252701,6.073636921987109,6.402193256880774,6.51674871937949,7.75756730050284,7.063872416798428,7.04341793187554,6.287438200719913,6.6229842652589594,7.179353440646356,6.761084325283176,6.579754197050544,6.50393320234793,6.18262606647409,6.098786145533407,6.332315818034229,6.141269175461968,5.842901547203555,5.153430945124224,6.167576945413563,6.130277167175475,6.53125542930955,5.937394534641848,5.327499469348095,5.210440569274728,4.978650154271137,4.467705503970148,4.195196158375746,3.4483025357931942,3.6749085029265767,3.5226902865160974,2.9678700214554126,2.86575329291246,2.178516748409833,2.3202203349290764,1.653522503839909,1.6583672565521457,2.3825131269920723,1.6538501842647562,0.882421220881249,0.8012989268895339,1.496249003269753,1.8218010303947647,2.135288104270754,2.463218153324832,3.5928145059110577,3.830964245940148,3.6070412791732243,3.2813896929388657
simulation n°22,3.5380000000000003,3.512149172915561,2.9422584963253238,2.0905598871070543,2.527254141503174,3.3684038292074834,2.95451671697175,2.9374388074543942,2.9846162441457422,3.021854144868665,2.8166074733189657,2.702423756468531,3.9124970485243775,3.8624418320415703,3.6046868742238325,3.5081409209778243,4.035272471000338,4.532297041641581,3.3188512312120864,3.6018429424086484,3.7682653777474333,4.967181528924829,4.890620467187729,4.717116193806859,4.334052491988246,4.242365044666087,3.7070630325670964,3.4420041513521378,3.8403383089641587,4.554531730620745,5.12249925016905,4.416829694770069,4.7396888949722875,4.433121370991703,4.073520831316456,4.6105208624526,4.00115626075006,3.6562817702602532,3.194304267337814,3.6157512222975736,3.1367808875272205,3.3167685549032315,2.689270165796862,2.149369519053769,2.5592524833104804,2.0972402724543024,1.7834703583062619,1.1312224645995461,1.5090880928272365,1.0879044420382615,0.8917134415056461,1.4575874064041443,1.5486227663344487,2.0088696804235107,2.3820043024129554,1.9770795650547246,1.5382793515900581,1.870550258378655,1.585867066993794,1.7330569708782217,1.9251132318557571,2.171387858179554,1.3826607446797339,1.15034115098493,1.7634603247680438,2.2971762367178945,2.0990171667091113,1.926749886120495,2.4748479228915325,2.2813801900102293,2.4800511373794265,2.5602174384832095,3.511152231174805,3.803712054152182,3.5218509809655205,3.2619255172098516,3.209488687576676,3.0606727372907017,2.8269216156620143,2.9980165496415516,3.3369826345573257,2.942970807980816,2.9753373435745485,2.4241508420738063,2.678572830227564,2.3519425924689097,3.281364026483664,3.8070981110087585,3.931919315453158,3.526677443842013,3.4230546541661093,4.44884925367389
simulation n°23,3.5380000000000003,3.05035384521834,2.3559265511304286,2.5613467583435856,2.8564629109402353,3.830430690298643,3.7312430093732583,3.8172959203542627,3.5784211765378506,2.815056072777167,3.457051140076307,3.4815297345233382,3.354239399097582,2.8153444162929384,2.9036058953798127,2.558438488831393,2.9677923405489253,3.2197320226892243,3.3946976808974068,4.265685546877559,4.442504457153047,4.501967107684593,4.876264646570068,4.13562784772808,3.6653378452042427,3.6644376525318947,3.7179873396227,3.5820573671748535,3.6678959626795393,3.0068688453108763,3.110572749190576,3.3485830567428585,2.9456075990359527,3.0609150143779122,3.2464074226684483,3.5783827095334386,2.763402082211993,2.047788295405504,2.9932814009894804,3.106504496735787,3.1144293477421225,3.2743086126591474,3.434559290709486,3.366203082695443,3.351052728207795,3.2434366213810555,3.5812895573848653,2.632159325624304,3.9086307596286423,3.0876077191134974,3.382182093680701,3.5663377903862563,2.925554236276766,2.5941736879764985,1.9255126816845254,1.5417842893883187,2.21475436195742,2.6574525808170897,3.0840518585204064,2.6046962270084695,2.4432721325503333,2.7789978464728406,3.0139163458870377,3.5376754258466,3.227641334296494,3.003942554868962,3.1597815782640133,3.7189358352499817,3.468955953706705,3.1802415375780546,3.11646029772305,3.048456040286001,2.5403539800553587,2.3177011364907494,3.1204493752989046,3.121540323537474,3.0222180997069756,2.615283847020959,2.9960376714462336,3.5597421804637457,2.938617078884098,3.675745895447255,3.569616744379205,3.914349089289871,3.8390099184818283,4.5383597179745125,4.603954181681506,5.0875660923785855,4.796844474468494,4.992964817551636,5.176885660130564,5.037103609681736
simulation n°24,3.5380000000000003,3.8543349254303867,3.877993557016722,3.699150091317645,3.3562064650458696,3.093364445703073,2.9621854757857333,2.665084933426516,2.3524122241170904,2.15340643529773,1.9257203823252953,1.7077324954413593,0.877900902761904,0.6083037236524762,1.2299866692800436,1.2986270823624693,1.2025449632191925,0.5709196406103896,2.065855264997327,1.8247249094882265,1.9699800774729215,1.123798918165916,1.3843262180348004,2.039310604630412,2.1786197210205653,2.041318303682852,1.7579420573910296,1.727640253218672,1.2456500954433656,1.0004852505649755,1.1291359741183218,1.6559258171095148,1.8217286204992003,2.6382942359652284,2.1746964208132478,2.5131441854721634,2.531501347179174,2.9159724924282764,2.7894281760032693,3.832193558923613,3.883994361584547,3.9433148431821334,4.373054726394589,5.121496765884377,4.247708572354097,4.7078976531794,5.281648609358152,5.036915683541759,6.458506101237683,6.765718934940701,6.919435246387533,7.601168916065559,7.6759558818723885,7.684798975881777,8.307707988009351,8.483242449994147,8.106907974477323,7.824954939422923,8.460354095124185,8.557063629237307,8.552012607877515,7.5692512921203505,7.032083063791715,6.819257083921156,6.179775451077962,5.549558040446545,5.789806721926606,5.63621553761175,6.209377731900728,5.856220004866168,5.792793044818746,5.497789771589727,5.689612815514382,6.222131115252568,6.816588494714054,7.480948118410697,7.062147788865952,7.658838673701975,7.7529565289180375,7.125049029451771,7.189488287070832,6.706572550003738,6.6739219136501,7.656364593353615,6.989895530959905,6.157335787501637,5.119995981817641,5.118526212129748,5.173081684111722,5.8894131137701,5.4678016562291125,6.1878277368533405
simulation n°25,3.5380000000000003,3.237853303806072,3.0750067723923316,2.7919673782988546,2.750731960321197,2.6684659383800406,2.6987972756572707,2.882795320884576,1.9989198756414217,2.7998513279776986,3.1290188827573777,3.3779999118742543,3.092538047984717,3.0530078162212893,2.2430928900289206,2.309701255251105,2.242735303299137,2.2904142882916214,2.164056412844227,2.3636385973988867,2.7657552958825016,2.9901960879030645,3.091712963693415,2.826339082957213,3.183823018202476,3.4463249552679214,2.905460109849976,2.3233078644108973,1.8518006540525127,1.7317700919308514,1.8970617105340897,2.352685327176536,2.1334868177633455,2.507675790731983,2.2490185129224924,2.105810578179794,2.1055983906390785,1.923605259828057,1.6858088508537128,2.3049830073995565,2.0721385404902253,2.8451075080171475,3.239633424599113,2.911195594153471,2.972046149254429,2.139472820700076,3.071942368142257,3.086981587248761,3.122278874399108,3.6171813041501175,2.7028847350831127,2.9179349648513235,3.408648789055736,3.6447414208707345,4.1134250082435315,4.222375432319707,3.684748863226206,3.317122022786325,3.745314505796098,3.4356797587993984,3.7089932949050115,4.105496466494615,3.3010276837561485,3.6816927943889928,3.6432985364892887,3.695564354039239,4.480765497201908,4.454877964225808,4.782779508714254,5.372638335382036,5.538610104170178,5.988835730823029,5.813275941410202,6.445321493244388,6.748442732304927,6.722597511278092,6.997520094877399,6.97295331423676,7.2805084087634935,6.61820811897023,6.974964897240297,6.441324985358992,6.423184008374888,6.524671877777345,6.478660714753945,6.106090592200814,5.223211228202683,5.317541784879224,4.7742098676590965,5.433115946697552,4.930709498704724,4.883791004548848
